iter	RMSE
27147	4714.513729
27148	4714.353352
27149	4714.22621
27150	4714.191709
27151	4714.105563
27152	4713.749089
27153	4713.730944
27154	4713.677775
27155	4713.662741
27156	4713.586478
27157	4713.571807
27158	4713.537232
27159	4713.432605
27160	4713.404316
27161	4713.114443
27162	4713.057562
27163	4712.562415
27164	4712.474198
27165	4711.771549
27166	4711.734894
27167	4711.689441
27168	4711.485579
27169	4710.754504
27170	4710.668731
27171	4710.549425
27172	4710.474202
27173	4710.201837
27174	4710.183805
27175	4709.911817
27176	4709.799451
27177	4709.77835
27178	4709.670903
27179	4709.525625
27180	4709.456707
27181	4709.151441
27182	4709.121175
27183	4708.889778
27184	4708.583254
27185	4708.358997
27186	4708.075402
27187	4707.730012
27188	4707.341391
27189	4707.334562
27190	4707.205939
27191	4707.181245
27192	4707.141106
27193	4707.127889
27194	4707.015209
27195	4706.864846
27196	4706.75407
27197	4706.658246
27198	4706.617894
27199	4706.356243
27200	4705.950083
27201	4705.914061
27202	4705.789648
27203	4705.781758
27204	4705.586427
27205	4705.396407
27206	4705.088332
27207	4705.062428
27208	4704.943443
27209	4704.670693
27210	4704.657246
27211	4704.337505
27212	4704.297565
27213	4704.202107
27214	4704.035516
27215	4703.904358
27216	4703.4866
27217	4703.418672
27218	4703.388286
27219	4703.309976
27220	4703.198684
27221	4703.056328
27222	4702.983029
27223	4702.954192
27224	4702.60582
27225	4702.554407
27226	4702.362348
27227	4702.253301
27228	4702.071597
27229	4701.922464
27230	4701.881473
27231	4701.552693
27232	4701.478451
27233	4701.43301
27234	4701.337686
27235	4701.169095
27236	4701.066172
27237	4700.896894
27238	4700.723249
27239	4700.718632
27240	4700.439594
27241	4700.389406
27242	4700.353031
27243	4700.318205
27244	4700.016909
27245	4699.944311
27246	4699.883578
27247	4699.86437
27248	4699.632674
27249	4699.474753
27250	4699.435203
27251	4699.179776
27252	4699.071853
27253	4699.026003
27254	4698.993353
27255	4698.923891
27256	4698.726273
27257	4698.588732
27258	4698.556935
27259	4698.431402
27260	4698.267793
27261	4698.193791
27262	4698.0418
27263	4697.865265
27264	4697.498533
27265	4697.339869
27266	4697.107047
27267	4697.055061
27268	4697.025397
27269	4696.975772
27270	4696.638839
27271	4696.360995
27272	4695.977169
27273	4695.934069
27274	4695.748077
27275	4695.567843
27276	4695.563962
27277	4695.484778
27278	4695.470378
27279	4695.398401
27280	4695.324929
27281	4694.865318
27282	4694.728764
27283	4694.69028
27284	4694.660665
27285	4694.395853
27286	4694.315496
27287	4694.272642
27288	4694.200663
27289	4694.103131
27290	4694.001602
27291	4693.81909
27292	4693.094368
27293	4692.850173
27294	4692.675663
27295	4692.113229
27296	4692.031581
27297	4692.012979
27298	4691.371754
27299	4691.230549
27300	4691.037823
27301	4690.740968
27302	4690.506992
27303	4690.375749
27304	4690.220772
27305	4690.011577
27306	4689.433073
27307	4689.288803
27308	4689.10992
27309	4689.063393
27310	4688.935909
27311	4688.717809
27312	4688.683172
27313	4688.589445
27314	4688.573849
27315	4688.55679
27316	4688.396752
27317	4688.314348
27318	4688.258455
27319	4688.069712
27320	4687.949168
27321	4687.65023
27322	4687.519946
27323	4687.399719
27324	4687.269804
27325	4687.10584
27326	4687.044265
27327	4686.81822
27328	4686.814295
27329	4686.751831
27330	4686.706472
27331	4686.68544
27332	4686.47608
27333	4686.438464
27334	4685.959539
27335	4685.52825
27336	4685.135794
27337	4684.904802
27338	4684.731017
27339	4684.676639
27340	4684.54597
27341	4684.332188
27342	4684.232154
27343	4683.972691
27344	4683.672857
27345	4683.617615
27346	4683.405293
27347	4683.325077
27348	4683.182013
27349	4683.134494
27350	4683.12511
27351	4682.931445
27352	4682.635872
27353	4682.139095
27354	4681.883257
27355	4681.753082
27356	4681.427038
27357	4681.335092
27358	4680.767579
27359	4680.330766
27360	4680.312294
27361	4680.291683
27362	4680.243838
27363	4680.102172
27364	4679.580016
27365	4679.114522
27366	4679.028102
27367	4678.900647
27368	4678.866706
27369	4678.776313
27370	4678.723622
27371	4678.597112
27372	4678.206277
27373	4678.17697
27374	4678.134894
27375	4677.75529
27376	4677.541313
27377	4677.374055
27378	4677.084643
27379	4676.643139
27380	4676.597596
27381	4676.565903
27382	4676.49438
27383	4676.376795
27384	4676.27918
27385	4676.181272
27386	4676.153365
27387	4675.971731
27388	4675.663829
27389	4675.45891
27390	4675.432025
27391	4674.988269
27392	4674.614801
27393	4674.406805
27394	4674.369613
27395	4674.362905
27396	4674.217105
27397	4674.151136
27398	4673.668381
27399	4673.631254
27400	4673.324716
27401	4673.198003
27402	4672.966385
27403	4672.725929
27404	4672.617603
27405	4672.527581
27406	4672.480759
27407	4672.204943
27408	4671.9244
27409	4671.699859
27410	4671.683571
27411	4671.489092
27412	4671.268519
27413	4671.07956
27414	4670.942217
27415	4670.653988
27416	4670.31361
27417	4670.165583
27418	4669.773807
27419	4669.569526
27420	4669.485055
27421	4669.424193
27422	4669.101342
27423	4668.762761
27424	4668.472252
27425	4668.400597
27426	4668.225664
27427	4667.982863
27428	4667.770204
27429	4667.679408
27430	4667.539389
27431	4667.303341
27432	4667.278676
27433	4666.723429
27434	4666.583478
27435	4666.421438
27436	4666.334468
27437	4666.289115
27438	4666.26917
27439	4666.265421
27440	4666.17331
27441	4665.853566
27442	4665.833585
27443	4665.459
27444	4665.411842
27445	4665.205186
27446	4664.973087
27447	4664.476008
27448	4664.439846
27449	4664.428031
27450	4664.422432
27451	4663.942527
27452	4663.796631
27453	4663.624748
27454	4663.112969
27455	4663.025427
27456	4663.011921
27457	4663.005864
27458	4662.793775
27459	4662.778632
27460	4662.552525
27461	4662.385955
27462	4662.25534
27463	4662.169412
27464	4662.095247
27465	4662.059413
27466	4661.948623
27467	4661.94457
27468	4661.427453
27469	4661.091569
27470	4660.733689
27471	4660.662326
27472	4660.554977
27473	4660.196411
27474	4660.110924
27475	4660.021633
27476	4659.785611
27477	4659.692885
27478	4659.499268
27479	4659.46484
27480	4659.426887
27481	4659.2887
27482	4659.062863
27483	4658.760202
27484	4658.737472
27485	4658.556241
27486	4658.424879
27487	4658.374523
27488	4658.297398
27489	4658.062073
27490	4658.054436
27491	4657.932449
27492	4657.428106
27493	4657.243165
27494	4657.227242
27495	4657.174908
27496	4656.906249
27497	4656.767329
27498	4656.546322
27499	4655.976159
27500	4655.8804
27501	4655.46341
27502	4655.412814
27503	4655.291592
27504	4655.275293
27505	4655.151405
27506	4654.984432
27507	4654.60169
27508	4654.409602
27509	4654.389908
27510	4654.353361
27511	4654.259713
27512	4654.091026
27513	4654.04952
27514	4653.930488
27515	4653.883264
27516	4653.462076
27517	4653.321833
27518	4653.129427
27519	4652.977063
27520	4652.685379
27521	4652.387129
27522	4652.347671
27523	4652.324664
27524	4652.288753
27525	4652.114135
27526	4651.850498
27527	4651.746931
27528	4651.569807
27529	4651.440731
27530	4651.396702
27531	4651.328889
27532	4651.068899
27533	4651.061872
27534	4650.746591
27535	4650.586682
27536	4650.504084
27537	4650.347468
27538	4650.289237
27539	4650.174156
27540	4650.140787
27541	4650.023707
27542	4649.702029
27543	4649.533884
27544	4649.444442
27545	4649.059531
27546	4648.660707
27547	4648.569717
27548	4648.412326
27549	4648.403401
27550	4648.275357
27551	4648.229907
27552	4648.088192
27553	4647.94207
27554	4647.880115
27555	4647.645862
27556	4647.607723
27557	4647.588894
27558	4647.56534
27559	4647.304554
27560	4647.191856
27561	4647.028073
27562	4646.944968
27563	4646.935849
27564	4646.645614
27565	4646.450891
27566	4646.264547
27567	4646.053156
27568	4645.974187
27569	4645.550793
27570	4645.503291
27571	4645.471089
27572	4645.278529
27573	4645.200993
27574	4645.041197
27575	4644.954574
27576	4644.662571
27577	4644.603935
27578	4644.416374
27579	4644.37854
27580	4644.159891
27581	4644.149377
27582	4643.939051
27583	4643.908716
27584	4643.886583
27585	4643.692544
27586	4643.553946
27587	4643.022589
27588	4642.9466
27589	4642.934041
27590	4642.692441
27591	4642.651792
27592	4642.642797
27593	4642.46059
27594	4642.142973
27595	4641.789901
27596	4641.737142
27597	4641.685121
27598	4641.325344
27599	4641.049902
27600	4640.693381
27601	4640.342368
27602	4640.287548
27603	4639.812827
27604	4639.722815
27605	4639.700918
27606	4639.424759
27607	4639.242335
27608	4639.111918
27609	4638.970547
27610	4638.942105
27611	4638.925678
27612	4638.604895
27613	4638.261427
27614	4638.25532
27615	4637.957291
27616	4637.90251
27617	4637.898893
27618	4637.408304
27619	4637.376409
27620	4637.173095
27621	4637.116561
27622	4636.945922
27623	4636.904225
27624	4636.61391
27625	4636.323697
27626	4636.27954
27627	4636.168336
27628	4635.99832
27629	4635.927483
27630	4635.789737
27631	4635.500099
27632	4635.399215
27633	4635.326873
27634	4634.733486
27635	4634.248032
27636	4634.149084
27637	4633.785914
27638	4633.757297
27639	4633.75303
27640	4633.660896
27641	4633.327616
27642	4633.192804
27643	4632.911459
27644	4632.901302
27645	4632.798154
27646	4632.675765
27647	4632.558774
27648	4632.538533
27649	4632.190358
27650	4631.878854
27651	4631.606691
27652	4631.367564
27653	4631.312214
27654	4631.136043
27655	4631.052988
27656	4630.881729
27657	4630.578984
27658	4630.405556
27659	4630.13907
27660	4630.082009
27661	4630.050869
27662	4629.966982
27663	4629.923572
27664	4629.682991
27665	4629.508902
27666	4629.500436
27667	4629.340455
27668	4629.12859
27669	4628.931974
27670	4628.851566
27671	4628.741787
27672	4628.549176
27673	4628.375095
27674	4628.143164
27675	4627.831192
27676	4627.446012
27677	4627.34734
27678	4627.248968
27679	4627.218726
27680	4627.168774
27681	4626.828811
27682	4626.817172
27683	4626.64177
27684	4626.580614
27685	4626.550822
27686	4626.460511
27687	4626.421331
27688	4626.363799
27689	4626.272961
27690	4626.154998
27691	4625.883288
27692	4625.874921
27693	4625.643537
27694	4625.387904
27695	4625.336722
27696	4625.271892
27697	4625.177658
27698	4625.156124
27699	4624.887419
27700	4624.882039
27701	4624.760567
27702	4624.435779
27703	4624.416633
27704	4624.047952
27705	4623.907272
27706	4623.685691
27707	4623.648119
27708	4623.440424
27709	4623.067976
27710	4623.013925
27711	4622.864479
27712	4622.621951
27713	4622.294874
27714	4621.985599
27715	4621.92386
27716	4621.915362
27717	4621.836584
27718	4621.596897
27719	4621.505094
27720	4621.384627
27721	4621.113943
27722	4620.920409
27723	4620.835933
27724	4620.795041
27725	4620.363494
27726	4620.309972
27727	4620.110448
27728	4619.909195
27729	4619.863309
27730	4619.11388
27731	4618.851457
27732	4618.751394
27733	4618.706437
27734	4618.698094
27735	4618.399528
27736	4618.164134
27737	4617.745142
27738	4617.28184
27739	4616.885514
27740	4616.804872
27741	4616.582984
27742	4616.345197
27743	4616.279991
27744	4616.192058
27745	4615.994641
27746	4615.919918
27747	4615.717514
27748	4615.388365
27749	4614.981224
27750	4614.893724
27751	4614.877332
27752	4614.675197
27753	4614.631596
27754	4614.560033
27755	4614.514069
27756	4614.206662
27757	4614.029849
27758	4613.909231
27759	4613.679044
27760	4613.553724
27761	4613.546175
27762	4613.542277
27763	4613.511473
27764	4613.396516
27765	4613.326074
27766	4613.061848
27767	4612.941682
27768	4612.890445
27769	4612.843605
27770	4612.830759
27771	4612.681124
27772	4612.5241
27773	4612.418457
27774	4612.338169
27775	4612.16353
27776	4611.804597
27777	4611.627267
27778	4611.238057
27779	4611.046656
27780	4610.892954
27781	4610.600289
27782	4610.016658
27783	4609.876903
27784	4609.743075
27785	4609.490916
27786	4609.453199
27787	4609.083391
27788	4609.074868
27789	4608.956966
27790	4608.882503
27791	4608.669734
27792	4608.61568
27793	4607.96629
27794	4607.609405
27795	4607.368769
27796	4607.201404
27797	4606.776796
27798	4606.217647
27799	4606.135052
27800	4605.968893
27801	4605.835067
27802	4605.750695
27803	4605.656969
27804	4605.450293
27805	4605.302708
27806	4605.283982
27807	4604.708903
27808	4604.494052
27809	4604.314251
27810	4604.297362
27811	4604.00942
27812	4603.880196
27813	4603.8505
27814	4603.671437
27815	4603.601872
27816	4603.42864
27817	4603.25179
27818	4603.029901
27819	4603.008998
27820	4602.901497
27821	4602.878964
27822	4602.81871
27823	4602.559917
27824	4601.990784
27825	4601.931329
27826	4601.924151
27827	4601.834285
27828	4601.732066
27829	4601.556615
27830	4601.517708
27831	4601.403715
27832	4601.165847
27833	4600.964278
27834	4600.783043
27835	4600.639108
27836	4600.362031
27837	4599.939664
27838	4599.713864
27839	4599.596439
27840	4599.538175
27841	4599.29172
27842	4599.2695
27843	4599.137048
27844	4599.057105
27845	4598.702877
27846	4598.023282
27847	4598.008277
27848	4597.987619
27849	4597.740341
27850	4597.438222
27851	4597.408341
27852	4597.316324
27853	4597.133081
27854	4597.004382
27855	4596.802449
27856	4596.785743
27857	4596.624568
27858	4596.554431
27859	4596.433534
27860	4596.338315
27861	4596.052448
27862	4595.751245
27863	4595.738937
27864	4595.412235
27865	4595.216846
27866	4595.118567
27867	4594.916885
27868	4594.651464
27869	4594.61001
27870	4594.457744
27871	4594.266239
27872	4594.243167
27873	4594.189318
27874	4594.002894
27875	4593.903769
27876	4593.786783
27877	4593.680751
27878	4593.56361
27879	4593.350558
27880	4593.172873
27881	4593.121625
27882	4593.083079
27883	4592.590428
27884	4592.420142
27885	4592.131994
27886	4592.095341
27887	4591.907357
27888	4591.82836
27889	4591.515006
27890	4591.35688
27891	4591.10835
27892	4590.886792
27893	4590.830962
27894	4590.816537
27895	4590.779948
27896	4590.58988
27897	4590.464475
27898	4590.284651
27899	4589.942525
27900	4589.92029
27901	4589.714282
27902	4589.408324
27903	4589.072827
27904	4588.567465
27905	4588.529883
27906	4588.479118
27907	4588.412262
27908	4588.242623
27909	4587.856487
27910	4587.779298
27911	4587.084827
27912	4586.811616
27913	4586.649784
27914	4586.486694
27915	4586.422903
27916	4586.227386
27917	4585.857408
27918	4585.811281
27919	4585.708453
27920	4585.422047
27921	4585.05003
27922	4584.740737
27923	4584.670745
27924	4584.553477
27925	4584.524736
27926	4584.179055
27927	4584.04046
27928	4584.028851
27929	4584.018269
27930	4583.820775
27931	4583.63819
27932	4583.314899
27933	4583.245797
27934	4582.970496
27935	4582.897591
27936	4582.801065
27937	4582.599808
27938	4582.539301
27939	4582.266434
27940	4582.254388
27941	4582.146753
27942	4581.852199
27943	4581.838679
27944	4581.450674
27945	4581.347282
27946	4581.217865
27947	4581.146389
27948	4580.96517
27949	4580.834462
27950	4580.326898
27951	4580.250752
27952	4580.145882
27953	4580.024789
27954	4579.829129
27955	4579.692587
27956	4579.620251
27957	4579.611592
27958	4579.553974
27959	4579.475135
27960	4579.288213
27961	4579.272211
27962	4579.154171
27963	4578.989205
27964	4578.840213
27965	4578.403337
27966	4578.367093
27967	4577.937154
27968	4577.844414
27969	4577.620942
27970	4577.477122
27971	4577.472049
27972	4577.380902
27973	4577.149964
27974	4576.940873
27975	4576.597644
27976	4576.497126
27977	4576.014697
27978	4575.941101
27979	4575.729742
27980	4575.287263
27981	4575.19338
27982	4575.177318
27983	4575.151396
27984	4574.921254
27985	4574.73354
27986	4574.632059
27987	4574.54101
27988	4574.399697
27989	4574.269744
27990	4573.943613
27991	4573.902062
27992	4573.657651
27993	4573.617265
27994	4573.529386
27995	4573.375044
27996	4573.345088
27997	4573.285048
27998	4572.745541
27999	4572.628295
28000	4572.49762
28001	4572.161107
28002	4572.141232
28003	4571.976077
28004	4571.673512
28005	4571.583632
28006	4571.238562
28007	4571.219382
28008	4571.083989
28009	4570.471254
28010	4570.331725
28011	4570.088631
28012	4569.945464
28013	4569.847727
28014	4569.819784
28015	4569.642714
28016	4569.383892
28017	4569.245279
28018	4569.028471
28019	4568.708542
28020	4568.158726
28021	4568.125317
28022	4567.808669
28023	4567.77692
28024	4567.676323
28025	4567.667546
28026	4567.611499
28027	4567.558461
28028	4567.442587
28029	4567.170821
28030	4567.092924
28031	4567.046937
28032	4566.960949
28033	4566.755143
28034	4566.643626
28035	4566.485223
28036	4566.338757
28037	4566.32984
28038	4566.320917
28039	4566.003242
28040	4565.967389
28041	4565.963063
28042	4565.935972
28043	4565.844975
28044	4565.662002
28045	4565.263086
28046	4565.133237
28047	4565.046305
28048	4564.689055
28049	4564.607981
28050	4564.516187
28051	4564.506394
28052	4564.354272
28053	4564.201742
28054	4563.988543
28055	4563.857364
28056	4563.70053
28057	4563.551358
28058	4563.433089
28059	4563.171281
28060	4562.695671
28061	4562.463261
28062	4562.437805
28063	4562.202461
28064	4561.936967
28065	4561.766325
28066	4561.392847
28067	4561.254965
28068	4561.116835
28069	4560.63235
28070	4560.547598
28071	4560.509181
28072	4560.302435
28073	4560.164473
28074	4560.160915
28075	4560.148577
28076	4560.123981
28077	4560.121645
28078	4559.97276
28079	4559.755847
28080	4559.465389
28081	4559.408022
28082	4559.390236
28083	4559.374556
28084	4559.29046
28085	4559.057056
28086	4559.047032
28087	4558.889343
28088	4558.880877
28089	4558.752524
28090	4558.730931
28091	4558.637987
28092	4558.591962
28093	4558.451046
28094	4558.214023
28095	4558.063971
28096	4557.3356
28097	4557.308265
28098	4557.23151
28099	4557.1379
28100	4557.116143
28101	4557.100681
28102	4557.025019
28103	4556.99261
28104	4556.917808
28105	4556.523191
28106	4556.417532
28107	4556.167622
28108	4555.79168
28109	4555.643671
28110	4555.617374
28111	4555.524825
28112	4555.430448
28113	4554.860874
28114	4554.857147
28115	4554.804581
28116	4554.742887
28117	4554.645708
28118	4554.489878
28119	4554.459577
28120	4554.189833
28121	4554.158821
28122	4554.064863
28123	4554.005405
28124	4553.885814
28125	4553.7843
28126	4553.71724
28127	4553.522632
28128	4553.216873
28129	4552.924493
28130	4552.823864
28131	4552.717089
28132	4552.586666
28133	4552.294124
28134	4552.26702
28135	4552.114927
28136	4551.904947
28137	4551.668444
28138	4551.360568
28139	4551.249102
28140	4551.076681
28141	4550.986663
28142	4550.977335
28143	4550.874163
28144	4550.641596
28145	4550.596166
28146	4549.871407
28147	4549.841189
28148	4549.781087
28149	4549.272213
28150	4549.268131
28151	4549.04547
28152	4549.017279
28153	4548.829508
28154	4548.799265
28155	4548.725516
28156	4548.369434
28157	4548.232758
28158	4547.778175
28159	4547.480456
28160	4547.163771
28161	4546.875836
28162	4546.588981
28163	4546.558762
28164	4546.526428
28165	4546.517474
28166	4546.310979
28167	4546.21308
28168	4546.059219
28169	4545.769785
28170	4545.429333
28171	4545.358847
28172	4545.351604
28173	4545.1796
28174	4545.076546
28175	4545.006814
28176	4544.767527
28177	4544.663984
28178	4544.489107
28179	4544.441068
28180	4544.403232
28181	4544.30191
28182	4544.037584
28183	4543.804717
28184	4543.799386
28185	4543.677868
28186	4543.395647
28187	4542.92102
28188	4542.628033
28189	4542.529881
28190	4542.396134
28191	4542.259287
28192	4542.072323
28193	4541.996629
28194	4541.956943
28195	4541.707395
28196	4541.672724
28197	4541.35115
28198	4541.286721
28199	4541.257687
28200	4540.945124
28201	4540.848751
28202	4540.793285
28203	4540.699353
28204	4540.616091
28205	4540.576012
28206	4540.550129
28207	4540.421786
28208	4540.234033
28209	4539.930519
28210	4539.70499
28211	4539.685603
28212	4539.647402
28213	4539.399037
28214	4539.302498
28215	4539.1989
28216	4539.07025
28217	4538.853707
28218	4538.532422
28219	4537.801732
28220	4537.378587
28221	4537.162856
28222	4537.154981
28223	4536.595749
28224	4536.383462
28225	4536.35689
28226	4536.306001
28227	4536.177703
28228	4536.132194
28229	4536.121458
28230	4535.940286
28231	4535.847443
28232	4535.828795
28233	4535.709819
28234	4535.545615
28235	4535.34434
28236	4534.968353
28237	4534.339131
28238	4534.031048
28239	4533.602285
28240	4533.476853
28241	4533.434107
28242	4533.377155
28243	4533.14636
28244	4532.760161
28245	4532.577366
28246	4532.30665
28247	4531.475114
28248	4531.254222
28249	4530.963851
28250	4530.875655
28251	4530.570131
28252	4530.186614
28253	4530.018522
28254	4529.905837
28255	4529.610598
28256	4529.536761
28257	4529.444619
28258	4529.432123
28259	4529.382537
28260	4529.240985
28261	4528.859357
28262	4528.826162
28263	4528.755924
28264	4528.439192
28265	4527.616038
28266	4527.460588
28267	4527.372672
28268	4526.936168
28269	4526.404307
28270	4526.379385
28271	4526.13406
28272	4526.118698
28273	4526.104317
28274	4526.048362
28275	4526.035969
28276	4525.822944
28277	4525.486593
28278	4525.458444
28279	4525.144698
28280	4525.048013
28281	4524.810121
28282	4524.768324
28283	4524.736912
28284	4524.602989
28285	4524.353339
28286	4524.32442
28287	4524.213853
28288	4524.164223
28289	4524.14062
28290	4524.061238
28291	4524.007214
28292	4523.973975
28293	4523.671991
28294	4523.480684
28295	4523.343968
28296	4523.338997
28297	4523.317143
28298	4523.008935
28299	4522.917012
28300	4522.713054
28301	4522.677965
28302	4522.642413
28303	4522.571899
28304	4522.481448
28305	4522.388719
28306	4522.363092
28307	4522.173519
28308	4522.023586
28309	4521.92175
28310	4521.551775
28311	4521.502572
28312	4521.3533
28313	4521.239012
28314	4520.76203
28315	4520.652416
28316	4520.636195
28317	4520.541275
28318	4520.482463
28319	4520.274214
28320	4519.946343
28321	4519.616489
28322	4519.432394
28323	4519.009665
28324	4518.78112
28325	4518.767293
28326	4518.760728
28327	4518.616607
28328	4518.548604
28329	4518.31254
28330	4518.022566
28331	4517.493872
28332	4517.229903
28333	4516.801705
28334	4516.607721
28335	4516.578184
28336	4516.464349
28337	4516.231743
28338	4516.170255
28339	4516.137702
28340	4515.806713
28341	4515.755137
28342	4515.590502
28343	4515.499323
28344	4515.478085
28345	4515.253723
28346	4514.756353
28347	4514.636445
28348	4514.568707
28349	4514.328343
28350	4514.215457
28351	4513.732252
28352	4513.59043
28353	4513.490446
28354	4513.245874
28355	4513.232024
28356	4512.941446
28357	4512.875171
28358	4512.698535
28359	4512.664457
28360	4512.569538
28361	4512.408739
28362	4512.270887
28363	4512.221742
28364	4512.177539
28365	4512.155425
28366	4512.05728
28367	4511.986682
28368	4511.788415
28369	4511.678666
28370	4511.578059
28371	4511.341262
28372	4511.029972
28373	4511.011296
28374	4510.955379
28375	4510.934897
28376	4510.83498
28377	4510.61656
28378	4510.461602
28379	4510.332039
28380	4509.851886
28381	4509.720531
28382	4509.629825
28383	4509.422193
28384	4509.400398
28385	4509.197246
28386	4509.086822
28387	4508.639934
28388	4508.585532
28389	4508.572731
28390	4508.476216
28391	4508.18561
28392	4507.835301
28393	4507.818245
28394	4507.791338
28395	4507.69092
28396	4507.662177
28397	4507.610104
28398	4507.568859
28399	4507.403148
28400	4507.104514
28401	4506.975853
28402	4506.876946
28403	4506.751942
28404	4506.586053
28405	4506.385396
28406	4506.164822
28407	4506.129154
28408	4506.097078
28409	4505.73842
28410	4505.576811
28411	4505.463111
28412	4505.321083
28413	4505.316614
28414	4505.016715
28415	4504.72932
28416	4504.566519
28417	4504.353376
28418	4504.232198
28419	4504.062296
28420	4503.897291
28421	4503.80311
28422	4503.731364
28423	4503.295019
28424	4503.087195
28425	4502.62528
28426	4502.464413
28427	4502.380693
28428	4502.204166
28429	4502.15841
28430	4502.032562
28431	4501.874375
28432	4501.57188
28433	4501.560519
28434	4501.542137
28435	4501.446081
28436	4501.235389
28437	4500.90297
28438	4500.889705
28439	4500.853306
28440	4500.618308
28441	4500.468684
28442	4500.256797
28443	4500.101727
28444	4499.814825
28445	4499.595029
28446	4499.561977
28447	4499.382864
28448	4499.05147
28449	4498.839358
28450	4498.619878
28451	4498.585012
28452	4498.533265
28453	4498.517856
28454	4498.17069
28455	4498.168603
28456	4497.974191
28457	4497.939818
28458	4497.886437
28459	4497.799855
28460	4497.751629
28461	4497.741581
28462	4497.713837
28463	4497.195536
28464	4497.02352
28465	4496.956652
28466	4496.728849
28467	4496.58061
28468	4496.341231
28469	4496.315015
28470	4496.302144
28471	4495.985883
28472	4495.891333
28473	4495.833064
28474	4495.663809
28475	4495.656133
28476	4495.267401
28477	4494.926153
28478	4494.613168
28479	4494.432699
28480	4494.302052
28481	4493.970038
28482	4493.924971
28483	4493.820499
28484	4493.770477
28485	4493.738545
28486	4493.639339
28487	4493.222331
28488	4493.083308
28489	4493.073745
28490	4492.726337
28491	4492.485794
28492	4492.398165
28493	4492.25761
28494	4492.105704
28495	4492.067349
28496	4491.732735
28497	4491.558298
28498	4491.494087
28499	4491.387058
28500	4491.234781
28501	4491.201761
28502	4491.04136
28503	4490.775991
28504	4490.467626
28505	4490.422184
28506	4490.383658
28507	4490.033313
28508	4490.015108
28509	4489.887097
28510	4489.650949
28511	4489.384345
28512	4489.176512
28513	4489.137842
28514	4489.127545
28515	4489.126718
28516	4489.062978
28517	4489.000842
28518	4488.853492
28519	4488.771172
28520	4488.418515
28521	4488.311015
28522	4488.160899
28523	4488.019619
28524	4487.898018
28525	4487.861038
28526	4487.816114
28527	4487.78604
28528	4487.783527
28529	4487.647028
28530	4487.532032
28531	4487.425717
28532	4487.395273
28533	4487.340721
28534	4486.847916
28535	4486.671027
28536	4486.527125
28537	4486.433049
28538	4486.377762
28539	4486.346634
28540	4485.732856
28541	4485.680746
28542	4485.513539
28543	4485.116595
28544	4484.96173
28545	4484.822714
28546	4484.714607
28547	4484.433054
28548	4483.946789
28549	4483.805876
28550	4483.356649
28551	4483.025868
28552	4482.493922
28553	4481.80423
28554	4481.608154
28555	4481.397577
28556	4481.348623
28557	4480.916983
28558	4480.488099
28559	4480.359415
28560	4480.225737
28561	4479.977962
28562	4479.861415
28563	4479.671231
28564	4479.655826
28565	4479.630714
28566	4479.441037
28567	4479.204348
28568	4479.153602
28569	4479.12546
28570	4479.001897
28571	4478.834304
28572	4478.826128
28573	4478.589938
28574	4478.34766
28575	4478.146001
28576	4478.089041
28577	4477.837433
28578	4477.284296
28579	4477.130503
28580	4477.088815
28581	4476.87584
28582	4476.602213
28583	4476.410262
28584	4476.391771
28585	4476.145127
28586	4476.077932
28587	4476.052474
28588	4475.929437
28589	4475.471843
28590	4475.250019
28591	4474.933974
28592	4474.645593
28593	4474.631919
28594	4474.610955
28595	4474.531908
28596	4474.251476
28597	4474.218722
28598	4474.160149
28599	4473.584852
28600	4473.402721
28601	4473.238248
28602	4473.19273
28603	4473.040955
28604	4472.831365
28605	4472.786698
28606	4472.697115
28607	4472.646958
28608	4472.629915
28609	4472.582047
28610	4472.551028
28611	4472.098133
28612	4471.813397
28613	4471.669343
28614	4471.549033
28615	4471.420664
28616	4471.286815
28617	4471.136505
28618	4471.037459
28619	4470.788627
28620	4470.74653
28621	4470.693192
28622	4470.570224
28623	4470.448859
28624	4470.193289
28625	4470.139274
28626	4470.124837
28627	4469.929695
28628	4469.854348
28629	4469.718385
28630	4469.128038
28631	4468.996356
28632	4468.83032
28633	4468.738635
28634	4468.31594
28635	4468.267779
28636	4468.183065
28637	4468.113129
28638	4468.077119
28639	4467.905213
28640	4467.886258
28641	4467.696114
28642	4467.688169
28643	4467.57257
28644	4467.227378
28645	4467.002745
28646	4466.52595
28647	4466.345004
28648	4465.980255
28649	4465.760048
28650	4465.497707
28651	4465.444764
28652	4465.43602
28653	4465.235797
28654	4465.205264
28655	4464.948809
28656	4464.672931
28657	4464.508114
28658	4464.27659
28659	4464.110991
28660	4464.043052
28661	4464.027416
28662	4463.659124
28663	4463.305211
28664	4462.767495
28665	4462.73164
28666	4462.709359
28667	4462.558749
28668	4462.334844
28669	4462.087391
28670	4462.078386
28671	4461.904179
28672	4461.646303
28673	4461.597808
28674	4461.540722
28675	4461.418325
28676	4460.974238
28677	4460.781114
28678	4460.679459
28679	4460.608186
28680	4460.338153
28681	4460.263125
28682	4460.246638
28683	4460.01124
28684	4459.852055
28685	4459.536278
28686	4459.454951
28687	4458.836971
28688	4458.792081
28689	4458.707487
28690	4458.697704
28691	4458.516795
28692	4458.277243
28693	4458.181231
28694	4457.967613
28695	4457.90053
28696	4457.893565
28697	4457.804747
28698	4457.64363
28699	4457.621685
28700	4457.358658
